rank,title,worldwide,domestic,domestic_pct,foreign,foreign_pct
189,The Witch: Part 1 - The Subversion,24340302,,,24340302,100.0
190,The Accidental Detective 2: In Action,24243825,179045.0,0.7,24064780,99.3
191,Killing for the Prosecution,23929620,,,23929620,100.0
192,Pokémon the Movie: The Power of Us,23740788,789170.0,3.3,22951618,96.7
193,The Guernsey Literary and Potato Peel Pie Society,23148937,,,23148937,100.0
194,The Crimes That Bind,23144130,,,23144130,100.0
195,New Happy Dad and Son 3: Adventure in Russia,23130469,,,23130469,100.0
196,Padmaavat,22991060,11846060.0,51.5,11145000,48.5
197,Won't You Be My Neighbor?,22844741,22835787.0,100.0,8954,0.1
198,Europe Raiders,22435156,,,22435156,100.0
199,Mojin: The Worm Valley,22381583,101516.0,0.5,22280067,99.5
200,Stree,22075730,,,22075730,100.0
